BoxAWetWeight,Urea_Kgs,Season,Variety,Country,BoxBLength,PlotSize_acres,CAN_Kgs,Year,BoxBDryWeight,DAP_Kgs,NPK_Kgs,BoxALength,BoxAWidth,PlantingDate,BoxBWetWeight,ImgID,Longitude,BoxBWidth,Latitude,BoxADryWeight,Quality,human_lat,human_lon,model_lat,model_lon,source_folder,id_x,datetime,platform,properties_x,geometry,type,collection,bbox,stac_version,properties_y,id_y,links,assets,Folder_Season,File_Name,Storage_Path,BoxAArea,BoxBArea,YieldBoxA_per_m2,YieldBoxB_per_m2,AvgSampleYield_per_m2,EstimatedYieldKG,YieldPerAcre,Standardized_Season,SeasonYear,RainType
24,,2018 LR,h6213,Kenya,6,1,,2018,,8,,6,6,1/18/2018,15.1,id_004a3841,34.91209012,6,-0.905636769,,0,,,-0.905800903,34.91209434,east_african_field_centers_planet_label_004a3841,east_african_field_centers_planet_source_004a3841,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.9102932634804, -0.9074334010605188], [34.9102932634804, -0.9038401369394812], [34.91388697651961, -0.9074334010605188], [34.91388697651961, -0.9038401369394812], [34.9102932634804, -0.9074334010605188]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.9102932634804, -0.9074334010605188, 34.91388697651961, -0.9038401369394812]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004a3841,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_004a3841.png,C:\Users\Administrator\Desktop\results\dec17\id_004a3841.png,36,36,,,,,,2018 Long rains,2018,Long rains
24,,2018 LR,h6213,Kenya,6,1,,2018,,8,,6,6,1/18/2018,15.1,id_004a3841,34.91209012,6,-0.905636769,,0,,,-0.905800903,34.91209434,east_african_field_centers_planet_label_004a3841,east_african_field_centers_planet_source_004a3841,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.9102932634804, -0.9074334010605188], [34.9102932634804, -0.9038401369394812], [34.91388697651961, -0.9074334010605188], [34.91388697651961, -0.9038401369394812], [34.9102932634804, -0.9074334010605188]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.9102932634804, -0.9074334010605188, 34.91388697651961, -0.9038401369394812]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004a3841,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_004a3841.png,C:\Users\Administrator\Desktop\results\dec18\id_004a3841.png,36,36,,,,,,2018 Long rains,2018,Long rains
24,,2018 LR,h6213,Kenya,6,1,,2018,,8,,6,6,1/18/2018,15.1,id_004a3841,34.91209012,6,-0.905636769,,0,,,-0.905800903,34.91209434,east_african_field_centers_planet_label_004a3841,east_african_field_centers_planet_source_004a3841,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.9102932634804, -0.9074334010605188], [34.9102932634804, -0.9038401369394812], [34.91388697651961, -0.9074334010605188], [34.91388697651961, -0.9038401369394812], [34.9102932634804, -0.9074334010605188]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.9102932634804, -0.9074334010605188, 34.91388697651961, -0.9038401369394812]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004a3841,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_004a3841.png,C:\Users\Administrator\Desktop\results\jun17\id_004a3841.png,36,36,,,,,,2018 Long rains,2018,Long rains
24,,2018 LR,h6213,Kenya,6,1,,2018,,8,,6,6,1/18/2018,15.1,id_004a3841,34.91209012,6,-0.905636769,,0,,,-0.905800903,34.91209434,east_african_field_centers_planet_label_004a3841,east_african_field_centers_planet_source_004a3841,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.9102932634804, -0.9074334010605188], [34.9102932634804, -0.9038401369394812], [34.91388697651961, -0.9074334010605188], [34.91388697651961, -0.9038401369394812], [34.9102932634804, -0.9074334010605188]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.9102932634804, -0.9074334010605188, 34.91388697651961, -0.9038401369394812]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004a3841,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_004a3841.png,C:\Users\Administrator\Desktop\results\jun18\id_004a3841.png,36,36,,,,,,2018 Long rains,2018,Long rains
14,,2016 LR,,Kenya,8,0.25,10,2016,10,10,,,5,,19,id_004b1ad0,34.13637187,,0.522557725,7,0,,,0.522610932,34.13635711,east_african_field_centers_planet_label_004b1ad0,east_african_field_centers_planet_source_004b1ad0,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.13457516420967, 0.520761093934901], [34.13457516420967, 0.524354356065099], [34.138168575790324, 0.520761093934901], [34.138168575790324, 0.524354356065099], [34.13457516420967, 0.520761093934901]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.13457516420967, 0.520761093934901, 34.138168575790324, 0.524354356065099]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004b1ad0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_004b1ad0.png,C:\Users\Administrator\Desktop\results\dec17\id_004b1ad0.png,,,,,,,,2016 Long rains,2016,Long rains
14,,2016 LR,,Kenya,8,0.25,10,2016,10,10,,,5,,19,id_004b1ad0,34.13637187,,0.522557725,7,0,,,0.522610932,34.13635711,east_african_field_centers_planet_label_004b1ad0,east_african_field_centers_planet_source_004b1ad0,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.13457516420967, 0.520761093934901], [34.13457516420967, 0.524354356065099], [34.138168575790324, 0.520761093934901], [34.138168575790324, 0.524354356065099], [34.13457516420967, 0.520761093934901]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.13457516420967, 0.520761093934901, 34.138168575790324, 0.524354356065099]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004b1ad0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_004b1ad0.png,C:\Users\Administrator\Desktop\results\dec18\id_004b1ad0.png,,,,,,,,2016 Long rains,2016,Long rains
14,,2016 LR,,Kenya,8,0.25,10,2016,10,10,,,5,,19,id_004b1ad0,34.13637187,,0.522557725,7,0,,,0.522610932,34.13635711,east_african_field_centers_planet_label_004b1ad0,east_african_field_centers_planet_source_004b1ad0,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.13457516420967, 0.520761093934901], [34.13457516420967, 0.524354356065099], [34.138168575790324, 0.520761093934901], [34.138168575790324, 0.524354356065099], [34.13457516420967, 0.520761093934901]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.13457516420967, 0.520761093934901, 34.138168575790324, 0.524354356065099]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004b1ad0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_004b1ad0.png,C:\Users\Administrator\Desktop\results\jun17\id_004b1ad0.png,,,,,,,,2016 Long rains,2016,Long rains
14,,2016 LR,,Kenya,8,0.25,10,2016,10,10,,,5,,19,id_004b1ad0,34.13637187,,0.522557725,7,0,,,0.522610932,34.13635711,east_african_field_centers_planet_label_004b1ad0,east_african_field_centers_planet_source_004b1ad0,2016-06-01T00:00:00.000000Z,,"{""datetime"": ""2016-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.13457516420967, 0.520761093934901], [34.13457516420967, 0.524354356065099], [34.138168575790324, 0.520761093934901], [34.138168575790324, 0.524354356065099], [34.13457516420967, 0.520761093934901]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.13457516420967, 0.520761093934901, 34.138168575790324, 0.524354356065099]",1.0.0,"{'datetime': '2016-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004b1ad0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_004b1ad0.png,C:\Users\Administrator\Desktop\results\jun18\id_004b1ad0.png,,,,,,,,2016 Long rains,2016,Long rains
,,2018 LR,,Kenya,,0.5,,2018,16.42,,,,,,,id_004ca83d,34.822238,,-0.7497641,20.22,0,,,-0.749782066,34.82224536,east_african_field_centers_planet_label_004ca83d,east_african_field_centers_planet_source_004ca83d,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.820441214570785, -0.7515607315910666], [34.820441214570785, -0.7479674684089334], [34.82403478542921, -0.7515607315910666], [34.82403478542921, -0.7479674684089334], [34.820441214570785, -0.7515607315910666]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.820441214570785, -0.7515607315910666, 34.82403478542921, -0.7479674684089334]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004ca83d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_004ca83d.png,C:\Users\Administrator\Desktop\results\dec17\id_004ca83d.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,16.42,,,,,,,id_004ca83d,34.822238,,-0.7497641,20.22,0,,,-0.749782066,34.82224536,east_african_field_centers_planet_label_004ca83d,east_african_field_centers_planet_source_004ca83d,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.820441214570785, -0.7515607315910666], [34.820441214570785, -0.7479674684089334], [34.82403478542921, -0.7515607315910666], [34.82403478542921, -0.7479674684089334], [34.820441214570785, -0.7515607315910666]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.820441214570785, -0.7515607315910666, 34.82403478542921, -0.7479674684089334]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004ca83d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_004ca83d.png,C:\Users\Administrator\Desktop\results\dec18\id_004ca83d.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,16.42,,,,,,,id_004ca83d,34.822238,,-0.7497641,20.22,0,,,-0.749782066,34.82224536,east_african_field_centers_planet_label_004ca83d,east_african_field_centers_planet_source_004ca83d,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.820441214570785, -0.7515607315910666], [34.820441214570785, -0.7479674684089334], [34.82403478542921, -0.7515607315910666], [34.82403478542921, -0.7479674684089334], [34.820441214570785, -0.7515607315910666]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.820441214570785, -0.7515607315910666, 34.82403478542921, -0.7479674684089334]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004ca83d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_004ca83d.png,C:\Users\Administrator\Desktop\results\jun17\id_004ca83d.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,0.5,,2018,16.42,,,,,,,id_004ca83d,34.822238,,-0.7497641,20.22,0,,,-0.749782066,34.82224536,east_african_field_centers_planet_label_004ca83d,east_african_field_centers_planet_source_004ca83d,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.820441214570785, -0.7515607315910666], [34.820441214570785, -0.7479674684089334], [34.82403478542921, -0.7515607315910666], [34.82403478542921, -0.7479674684089334], [34.820441214570785, -0.7515607315910666]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.820441214570785, -0.7515607315910666, 34.82403478542921, -0.7479674684089334]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_004ca83d,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_004ca83d.png,C:\Users\Administrator\Desktop\results\jun18\id_004ca83d.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,1,,2018,9.8,,,,,,,id_005348a0,34.514053,,0.0054335,6.55,0,,,0.005476614,34.51410212,east_african_field_centers_planet_label_005348a0,east_african_field_centers_planet_source_005348a0,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.51225636942363, 0.0036368694317072373], [34.51225636942363, 0.007230130568292763], [34.515849630576376, 0.0036368694317072373], [34.515849630576376, 0.007230130568292763], [34.51225636942363, 0.0036368694317072373]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.51225636942363, 0.0036368694317072373, 34.515849630576376, 0.007230130568292763]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_005348a0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_005348a0.png,C:\Users\Administrator\Desktop\results\dec17\id_005348a0.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,1,,2018,9.8,,,,,,,id_005348a0,34.514053,,0.0054335,6.55,0,,,0.005476614,34.51410212,east_african_field_centers_planet_label_005348a0,east_african_field_centers_planet_source_005348a0,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.51225636942363, 0.0036368694317072373], [34.51225636942363, 0.007230130568292763], [34.515849630576376, 0.0036368694317072373], [34.515849630576376, 0.007230130568292763], [34.51225636942363, 0.0036368694317072373]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.51225636942363, 0.0036368694317072373, 34.515849630576376, 0.007230130568292763]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_005348a0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_005348a0.png,C:\Users\Administrator\Desktop\results\dec18\id_005348a0.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,1,,2018,9.8,,,,,,,id_005348a0,34.514053,,0.0054335,6.55,0,,,0.005476614,34.51410212,east_african_field_centers_planet_label_005348a0,east_african_field_centers_planet_source_005348a0,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.51225636942363, 0.0036368694317072373], [34.51225636942363, 0.007230130568292763], [34.515849630576376, 0.0036368694317072373], [34.515849630576376, 0.007230130568292763], [34.51225636942363, 0.0036368694317072373]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.51225636942363, 0.0036368694317072373, 34.515849630576376, 0.007230130568292763]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_005348a0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Jun,id_005348a0.png,C:\Users\Administrator\Desktop\results\jun17\id_005348a0.png,,,,,,,,2018 Long rains,2018,Long rains
,,2018 LR,,Kenya,,1,,2018,9.8,,,,,,,id_005348a0,34.514053,,0.0054335,6.55,0,,,0.005476614,34.51410212,east_african_field_centers_planet_label_005348a0,east_african_field_centers_planet_source_005348a0,2018-06-01T00:00:00.000000Z,,"{""datetime"": ""2018-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[34.51225636942363, 0.0036368694317072373], [34.51225636942363, 0.007230130568292763], [34.515849630576376, 0.0036368694317072373], [34.515849630576376, 0.007230130568292763], [34.51225636942363, 0.0036368694317072373]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[34.51225636942363, 0.0036368694317072373, 34.515849630576376, 0.007230130568292763]",1.0.0,"{'datetime': '2018-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_005348a0,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Jun,id_005348a0.png,C:\Users\Administrator\Desktop\results\jun18\id_005348a0.png,,,,,,,,2018 Long rains,2018,Long rains
14.5,,2015A,DK,Rwanda,,0.049421,,2015,,,,,,13-Oct-14,14,id_0053991a,29.12907426,,-2.366415562,,,,,-2.366401178,29.12902352,east_african_field_centers_planet_label_0053991a,east_african_field_centers_planet_source_0053991a,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[29.127276085772365, -2.368212202752295], [29.127276085772365, -2.364618921247705], [29.130872434227634, -2.368212202752295], [29.130872434227634, -2.364618921247705], [29.127276085772365, -2.368212202752295]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[29.127276085772365, -2.368212202752295, 29.130872434227634, -2.364618921247705]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0053991a,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",17-Dec,id_0053991a.png,C:\Users\Administrator\Desktop\results\dec17\id_0053991a.png,,,,,,,,2015 Long rains,2015,Long rains
14.5,,2015A,DK,Rwanda,,0.049421,,2015,,,,,,13-Oct-14,14,id_0053991a,29.12907426,,-2.366415562,,,,,-2.366401178,29.12902352,east_african_field_centers_planet_label_0053991a,east_african_field_centers_planet_source_0053991a,2015-06-01T00:00:00.000000Z,,"{""datetime"": ""2015-06-01T00:00:00.000000Z"", ""label:description"": ""Coordinate Labels"", ""label:properties"": null, ""label:type"": ""coordinates""}","{'coordinates': [[29.127276085772365, -2.368212202752295], [29.127276085772365, -2.364618921247705], [29.130872434227634, -2.368212202752295], [29.130872434227634, -2.364618921247705], [29.127276085772365, -2.368212202752295]], 'type': 'polygon'}",Feature,east_african_field_centers_planet_source,"[29.127276085772365, -2.368212202752295, 29.130872434227634, -2.364618921247705]",1.0.0,"{'datetime': '2015-06-01T00:00:00.000000Z', 'platform': 'Planet Labs'}",east_african_field_centers_planet_source_0053991a,"[{'href': '../collection.json', 'rel': 'collection'}, {'href': '../collection.json', 'rel': 'parent'}]","{'jun17': {'href': 'jun17.png', 'type': 'image/png'}, 'dec17': {'href': 'dec17.png', 'type': 'image/png'}, 'jun18': {'href': 'jun18.png', 'type': 'image/png'}, 'dec18': {'href': 'dec18.png', 'type': 'image/png'}, 'json-metadata': {'href': 'metadata.json', 'title': 'Metadata', 'type': 'text/json', 'roles': ['metadata']}}",18-Dec,id_0053991a.png,C:\Users\Administrator\Desktop\results\dec18\id_0053991a.png,,,,,,,,2015 Long rains,2015,Long rains
